시군구명,도로구간명,수종명,lon,lat
충청북도 청주시 청원구,충청대로,이팝나무,36.67743057797685,127.49727141256794
충청북도 청주시 청원구,충청대로,이팝나무,36.67602044746426,127.49617985672523
충청북도 청주시 청원구,충청대로,이팝나무,36.67514001206349,127.4959710211883
충청북도 청주시 청원구,충청대로,이팝나무,36.67889575818241,127.49872762271744
충청북도 청주시 청원구,충청대로,이팝나무,36.678318210840125,127.49828671080112
충청북도 청주시 청원구,충청대로,이팝나무,36.67944417974176,127.49914506280024
충청북도 청주시 청원구,충청대로,이팝나무,36.67864869168015,127.49853883151394
충청북도 청주시 청원구,충청대로,이팝나무,36.67636974902495,127.496936305662
충청북도 청주시 청원구,충청대로,이팝나무,36.67956808082696,127.4988765691126
충청북도 청주시 청원구,충청대로,버즘나무,36.6825688563447,127.50320148995714
충청북도 청주시 청원구,충청대로,버즘나무,36.682054996706654,127.50227839616012
충청북도 청주시 청원구,충청대로,버즘나무,36.68253704635844,127.50313313653984
충청북도 청주시 청원구,충청대로,버즘나무,36.68256916971808,127.5037234981802
충청북도 청주시 청원구,충청대로,버즘나무,36.682626360656336,127.50382478601176
충청북도 청주시 청원구,충청대로,버즘나무,36.68259231306106,127.50375931651342
충청북도 청주시 청원구,충청대로,버즘나무,36.68166782571966,127.50155085985295
충청북도 청주시 청원구,충청대로,버즘나무,36.681762336026544,127.50174575925388
충청북도 청주시 청원구,충청대로,버즘나무,36.68145864483913,127.50163132193596
충청북도 청주시 청원구,충청대로,버즘나무,36.65895571486581,127.49012134549297
충청북도 청주시 청원구,충청대로,버즘나무,36.65914827273946,127.49044245572576
충청북도 청주시 청원구,충청대로,버즘나무,36.65778797349903,127.48899201736384
충청북도 청주시 청원구,충청대로,버즘나무,36.6579179953884,127.48886899080313
충청북도 청주시 청원구,충청대로,버즘나무,36.65751614798254,127.48875036376344
충청북도 청주시 청원구,충청대로,버즘나무,36.65785072063937,127.48906641722948
충청북도 청주시 청원구,충청대로,버즘나무,36.65816821631292,127.4894703616066
충청북도 청주시 청원구,충청대로,버즘나무,36.65798122693974,127.48923449750647
충청북도 청주시 청원구,충청대로,버즘나무,36.65836185949999,127.48971424132212
충청북도 청주시 청원구,충청대로,버즘나무,36.66388690149704,127.49299892586
충청북도 청주시 청원구,충청대로,버즘나무,36.66075798045172,127.490530371893
충청북도 청주시 청원구,충청대로,버즘나무,36.660138895821895,127.4905320116622
충청북도 청주시 청원구,충청대로,버즘나무,36.66129108910948,127.4909433136762
충청북도 청주시 청원구,충청대로,버즘나무,36.66272483986921,127.49211737280164
충청북도 청주시 청원구,충청대로,버즘나무,36.66350629594209,127.49299449635778
충청북도 청주시 청원구,충청대로,버즘나무,36.663573977655055,127.49304715204924
충청북도 청주시 청원구,충청대로,버즘나무,36.66378189386803,127.49318668381964
충청북도 청주시 청원구,충청대로,버즘나무,36.66150093703092,127.49134966772957
충청북도 청주시 청원구,충청대로,버즘나무,36.66200941615313,127.4917647375422
충청북도 청주시 청원구,충청대로,버즘나무,36.662711775297566,127.49234001060012
충청북도 청주시 청원구,충청대로,버즘나무,36.662788506826224,127.49240302546669
충청북도 청주시 청원구,충청대로,버즘나무,36.66216298988544,127.4918924793581
충청북도 청주시 청원구,충청대로,버즘나무,36.66091420231254,127.49064342007767
충청북도 청주시 청원구,충청대로,버즘나무,36.66945417091355,127.49523288636917
충청북도 청주시 청원구,충청대로,버즘나무,36.66997665036819,127.49525859447326
충청북도 청주시 청원구,충청대로,버즘나무,36.6699614129309,127.49557342971302
충청북도 청주시 청원구,충청대로,버즘나무,36.66919627055248,127.49471944117346
충청북도 청주시 청원구,충청대로,버즘나무,36.66927081673959,127.49477261159323
충청북도 청주시 청원구,충청대로,버즘나무,36.66896036637646,127.49455630830404
충청북도 청주시 청원구,충청대로,버즘나무,36.665687973888815,127.49322698258509
충청북도 청주시 청원구,충청대로,버즘나무,36.66650553220017,127.49336043463084
충청북도 청주시 청원구,충청대로,버즘나무,36.66718398071899,127.49347289270086
충청북도 청주시 청원구,충청대로,버즘나무,36.66615242017362,127.4937024000794
충청북도 청주시 청원구,충청대로,버즘나무,36.66692374425517,127.49383273261483
충청북도 청주시 청원구,충청대로,버즘나무,36.66672661045214,127.49379698414208
충청북도 청주시 청원구,충청대로,버즘나무,36.66525666082882,127.49315304016892
충청북도 청주시 청원구,충청대로,버즘나무,36.66593198688367,127.4936633838421
충청북도 청주시 청원구,충청대로,버즘나무,36.66825019919067,127.49440465871658
충청북도 청주시 청원구,충청대로,버즘나무,36.6686275871338,127.49466846742143
충청북도 청주시 청원구,충청대로,버즘나무,36.668124940556986,127.494318214597
충청북도 청주시 청원구,충청대로,버즘나무,36.668407781037466,127.49417522448584
충청북도 청주시 청원구,충청대로,이팝나무,36.67470647392581,127.49669084188942
충청북도 청주시 청원구,충청대로,이팝나무,36.674863663522856,127.49607543240997
충청북도 청주시 청원구,충청대로,이팝나무,36.67465077793686,127.4961202115589
충청북도 청주시 청원구,충청대로,버즘나무,36.670343438463846,127.49551128775435
충청북도 청주시 청원구,충청대로,버즘나무,36.6704251620797,127.49555441015764
충청북도 청주시 청원구,충청대로,버즘나무,36.67003037127618,127.49561567364306
충청북도 청주시 청원구,충청대로,이팝나무,36.676311248631,127.4964436056318
충청북도 청주시 청원구,충청대로,이팝나무,36.677197348110745,127.49705983179705
충청북도 청주시 청원구,충청대로,이팝나무,36.677740453380906,127.49750755095064
충청북도 청주시 청원구,충청대로,이팝나무,36.67853491958317,127.49811055373743
충청북도 청주시 청원구,충청대로,이팝나무,36.67884321691157,127.498345034097
충청북도 청주시 청원구,충청대로,이팝나무,36.67957530374253,127.49924823054086
충청북도 청주시 청원구,충청대로,이팝나무,36.67969779086307,127.4993418333434
충청북도 청주시 청원구,충청대로,이팝나무,36.67963571331044,127.49929417569804
충청북도 청주시 청원구,충청대로,이팝나무,36.676042941450206,127.49685996076786
충청북도 청주시 청원구,충청대로,이팝나무,36.67976007537084,127.49938955841048
충청북도 청주시 청원구,충청대로,이팝나무,36.67950466932519,127.49883754011934
충청북도 청주시 청원구,충청대로,이팝나무,36.679144861782376,127.49891620454088
충청북도 청주시 청원구,충청대로,이팝나무,36.67877224123147,127.498634508594
충청북도 청주시 청원구,충청대로,이팝나무,36.678958987365625,127.49877576794256
충청북도 청주시 청원구,충청대로,이팝나무,36.6780630435609,127.49809336282036
충청북도 청주시 청원구,충청대로,이팝나무,36.67871144200487,127.49858729777476
충청북도 청주시 청원구,충청대로,이팝나무,36.67775526067778,127.49785898986794
충청북도 청주시 청원구,충청대로,이팝나무,36.676844035543446,127.49721090396324
충청북도 청주시 청원구,충청대로,이팝나무,36.6759749525783,127.49687489460268
충청북도 청주시 청원구,충청대로,이팝나무,36.67611669993388,127.49685740224832
충청북도 청주시 청원구,충청대로,이팝나무,36.67652590926813,127.4970215123213
충청북도 청주시 청원구,충청대로,이팝나무,36.67943951898816,127.49879412674332
충청북도 청주시 청원구,충청대로,이팝나무,36.67690917297875,127.49725108021929
충청북도 청주시 청원구,충청대로,버즘나무,36.68210365653768,127.50279037905368
충청북도 청주시 청원구,충청대로,버즘나무,36.68250721859712,127.50307144288536
충청북도 청주시 청원구,충청대로,버즘나무,36.680863552342494,127.5001948609903
충청북도 청주시 청원구,충청대로,버즘나무,36.681146290554686,127.50101522694298
충청북도 청주시 청원구,충청대로,버즘나무,36.68093018507459,127.5006517506738
충청북도 청주시 청원구,충청대로,버즘나무,36.65888544036796,127.49005659191872
충청북도 청주시 청원구,충청대로,버즘나무,36.6589001775515,127.4903146972896
충청북도 청주시 청원구,충청대로,버즘나무,36.65865743854998,127.49008291020536
충청북도 청주시 청원구,충청대로,버즘나무,36.65979102064311,127.49050720795694
충청북도 청주시 청원구,충청대로,버즘나무,36.65959153165015,127.4904960114201
충청북도 청주시 청원구,충청대로,버즘나무,36.65973024842643,127.49030332422838
충청북도 청주시 청원구,충청대로,버즘나무,36.65946194032748,127.4902875791978
충청북도 청주시 청원구,충청대로,버즘나무,36.657601238287015,127.48875766373352
충청북도 청주시 청원구,충청대로,버즘나무,36.65808063625911,127.48907433616826
충청북도 청주시 청원구,충청대로,버즘나무,36.6580325795345,127.48901501506202
충청북도 청주시 청원구,충청대로,버즘나무,36.65785548269144,127.4887879366475
충청북도 청주시 청원구,충청대로,버즘나무,36.65854839886288,127.48966640319588
충청북도 청주시 청원구,충청대로,버즘나무,36.6580340917769,127.48929912709038
충청북도 청주시 청원구,충청대로,버즘나무,36.65791817296522,127.48915584534248
충청북도 청주시 청원구,충청대로,버즘나무,36.65829855243569,127.48963585632168
충청북도 청주시 청원구,충청대로,버즘나무,36.65823361000157,127.48955412811274
충청북도 청주시 청원구,충청대로,버즘나무,36.66488896321084,127.4930930768465
충청북도 청주시 청원구,충청대로,버즘나무,36.663351836230845,127.4926316429436
충청북도 청주시 청원구,충청대로,버즘나무,36.66343357635413,127.49269719604796
충청북도 청주시 청원구,충청대로,버즘나무,36.6605155533319,127.49040506345182
충청북도 청주시 청원구,충청대로,버즘나무,36.66003896178151,127.49052309863411
충청북도 청주시 청원구,충청대로,버즘나무,36.6604255686588,127.49058257066623
충청북도 청주시 청원구,충청대로,버즘나무,36.660595647579626,127.49065021652792
충청북도 청주시 청원구,충청대로,버즘나무,36.66136798422903,127.4910039916056
충청북도 청주시 청원구,충청대로,버즘나무,36.66240710438306,127.49185495300176
충청북도 청주시 청원구,충청대로,버즘나무,36.66209655163031,127.49159896771717
충청북도 청주시 청원구,충청대로,버즘나무,36.660895311777615,127.4908613104544
충청북도 청주시 청원구,충청대로,버즘나무,36.663261195084736,127.49279038885167
충청북도 청주시 청원구,충청대로,버즘나무,36.66256265906155,127.49221727497924
충청북도 청주시 청원구,충청대로,버즘나무,36.66248011561659,127.4921497930573
충청북도 청주시 청원구,충청대로,버즘나무,36.66083964270107,127.490586683581
충청북도 청주시 청원구,충청대로,버즘나무,36.66958176331945,127.49532569433636
충청북도 청주시 청원구,충청대로,버즘나무,36.66977153361926,127.49545715677894
충청북도 청주시 청원구,충청대로,버즘나무,36.66894818387291,127.49488695941388
충청북도 청주시 청원구,충청대로,버즘나무,36.66875800749117,127.4947574279008
충청북도 청주시 청원구,충청대로,버즘나무,36.668820854663245,127.49480229022988
충청북도 청주시 청원구,충청대로,버즘나무,36.66911846994839,127.4946646403508
충청북도 청주시 청원구,충청대로,버즘나무,36.6695468156332,127.49496100021972
충청북도 청주시 청원구,충청대로,버즘나무,36.66553744911324,127.49319700227376
충청북도 청주시 청원구,충청대로,버즘나무,36.665621687464274,127.49321169734266
충청북도 청주시 청원구,충청대로,버즘나무,36.667037911548526,127.49345261543856
충청북도 청주시 청원구,충청대로,버즘나무,36.66672021969183,127.49339408922724
충청북도 청주시 청원구,충청대로,버즘나무,36.66600734752727,127.49367650267112
충청북도 청주시 청원구,충청대로,버즘나무,36.666436703115096,127.49374866781196
충청북도 청주시 청원구,충청대로,버즘나무,36.66655441350806,127.493786426531
충청북도 청주시 청원구,충청대로,버즘나무,36.66636329384812,127.4937387055941
충청북도 청주시 청원구,충청대로,버즘나무,36.66719387116228,127.49391794371282
충청북도 청주시 청원구,충청대로,버즘나무,36.66504217817371,127.4931197226792
충청북도 청주시 청원구,충청대로,버즘나무,36.665331470944594,127.49316637857648
충청북도 청주시 청원구,충청대로,버즘나무,36.66843839474244,127.494536279906
충청북도 청주시 청원구,충청대로,이팝나무,36.67486677092303,127.4968876263872
충청북도 청주시 청원구,충청대로,버즘나무,36.67026980040736,127.49545889913956
충청북도 청주시 청원구,충청대로,이팝나무,36.67730984233423,127.49717272794533
충청북도 청주시 청원구,충청대로,이팝나무,36.67644029469576,127.4965287600472
충청북도 청주시 청원구,충청대로,이팝나무,36.676127398464345,127.49630149499974
충청북도 청주시 청원구,충청대로,이팝나무,36.67665136237708,127.49667187461104
충청북도 청주시 청원구,충청대로,이팝나무,36.67625732756368,127.4964018232472
충청북도 청주시 청원구,충청대로,이팝나무,36.678348806116574,127.49797123628028
충청북도 청주시 청원구,충청대로,이팝나무,36.67896680025515,127.49843913277414
충청북도 청주시 청원구,충청대로,이팝나무,36.67755981279185,127.49736969465287
충청북도 청주시 청원구,충청대로,이팝나무,36.67847070890247,127.4980621691792
충청북도 청주시 청원구,충청대로,이팝나무,36.67984510937917,127.49897496093266
충청북도 청주시 청원구,충청대로,이팝나무,36.67607281540708,127.49624383409224
충청북도 청주시 청원구,충청대로,이팝나무,36.67507460758426,127.4960145436713
충청북도 청주시 청원구,충청대로,이팝나무,36.67926211269924,127.49900552120138
충청북도 청주시 청원구,충청대로,이팝나무,36.67812502732924,127.49813986449476
충청북도 청주시 청원구,충청대로,이팝나무,36.679019910896216,127.49882361755392
충청북도 청주시 청원구,충청대로,이팝나무,36.67932874712564,127.49905602596158
충청북도 청주시 청원구,충청대로,이팝나무,36.67646074487502,127.49698583239925
충청북도 청주시 청원구,충청대로,이팝나무,36.676722510037344,127.49713541619904
충청북도 청주시 청원구,충청대로,이팝나무,36.67665717260878,127.4970958642152
충청북도 청주시 청원구,충청대로,버즘나무,36.65968467257378,127.49050218909602
충청북도 청주시 청원구,충청대로,버즘나무,36.65964000500485,127.49029792572291
충청북도 청주시 청원구,충청대로,버즘나무,36.65772627194568,127.48891117081403
충청북도 청주시 청원구,충청대로,버즘나무,36.65746019183276,127.48876065983316
충청북도 청주시 청원구,충청대로,버즘나무,36.6649609983108,127.49310391648726
충청북도 청주시 청원구,충청대로,버즘나무,36.66352041826855,127.49276914623056
충청북도 청주시 청원구,충청대로,버즘나무,36.66002054091385,127.49052377475878
충청북도 청주시 청원구,충청대로,버즘나무,36.66160854925703,127.49120286526404
충청북도 청주시 청원구,충청대로,버즘나무,36.66153107704458,127.49113793298667
충청북도 청주시 청원구,충청대로,버즘나무,36.66186949603911,127.49140861317822
충청북도 청주시 청원구,충청대로,버즘나무,36.661127254299466,127.49104682991324
충청북도 청주시 청원구,충청대로,버즘나무,36.66216646097129,127.49165787889002
충청북도 청주시 청원구,충청대로,버즘나무,36.663678417318685,127.4931258691443
충청북도 청주시 청원구,충청대로,버즘나무,36.66136375919569,127.49124036442268
충청북도 청주시 청원구,충청대로,버즘나무,36.66142768444053,127.4912907361026
충청북도 청주시 청원구,충청대로,버즘나무,36.66299629917391,127.49234103078686
충청북도 청주시 청원구,충청대로,버즘나무,36.66083184795214,127.49080825803884
충청북도 청주시 청원구,충청대로,버즘나무,36.66290048724543,127.4924953252242
충청북도 청주시 청원구,충청대로,버즘나무,36.66114175412508,127.4908230042955
충청북도 청주시 청원구,충청대로,버즘나무,36.66099042522476,127.49070128573209
충청북도 청주시 청원구,충청대로,버즘나무,36.66983503385687,127.49549681393788
충청북도 청주시 청원구,충청대로,버즘나무,36.66903837460884,127.49460886295208
충청북도 청주시 청원구,충청대로,버즘나무,36.66540047135199,127.49317692718154
충청북도 청주시 청원구,충청대로,버즘나무,36.666360112274674,127.49333786773514
충청북도 청주시 청원구,충청대로,버즘나무,36.66657490641949,127.49337427568476
충청북도 청주시 청원구,충청대로,버즘나무,36.66643152034471,127.49334800807416
충청북도 청주시 청원구,충청대로,버즘나무,36.66711653292813,127.4934704072496
충청북도 청주시 청원구,충청대로,버즘나무,36.666647025476216,127.49338463203644
충청북도 청주시 청원구,충청대로,버즘나무,36.66665277485161,127.49378118016791
충청북도 청주시 청원구,충청대로,버즘나무,36.66622140374491,127.49371264828154
충청북도 청주시 청원구,충청대로,버즘나무,36.66711814517667,127.49389297746812
충청북도 청주시 청원구,충청대로,버즘나무,36.66511229127076,127.49313140915253
충청북도 청주시 청원구,충청대로,버즘나무,36.66518747669769,127.49314115935864
충청북도 청주시 청원구,충청대로,버즘나무,36.66837297629281,127.49449191612194
충청북도 청주시 청원구,충청대로,버즘나무,36.66833515165058,127.49412282814446
충청북도 청주시 청원구,충청대로,버즘나무,36.668483493837485,127.49422311031948
충청북도 청주시 청원구,충청대로,버즘나무,36.682672390514725,127.50391003585815
충청북도 청주시 청원구,충청대로,버즘나무,36.68092863408245,127.50028429127252
충청북도 청주시 청원구,충청대로,버즘나무,36.68181441399862,127.50183526404176
충청북도 청주시 청원구,충청대로,버즘나무,36.68156309424427,127.50179396481484
충청북도 청주시 청원구,충청대로,버즘나무,36.68217033170238,127.50250082101634
충청북도 청주시 청원구,충청대로,버즘나무,36.68120006519445,127.50111710407288
충청북도 청주시 청원구,충청대로,버즘나무,36.68181709513525,127.5022714164836
충청북도 청주시 청원구,충청대로,버즘나무,36.68196670010046,127.50212740364364
충청북도 청주시 청원구,충청대로,버즘나무,36.68103539264012,127.50082749582364
충청북도 청주시 청원구,충청대로,버즘나무,36.68201522232124,127.5022138315013
충청북도 청주시 청원구,충청대로,버즘나무,36.65988992077537,127.49051335509618
충청북도 청주시 청원구,충청대로,버즘나무,36.65903278085772,127.4901822175612
충청북도 청주시 청원구,충청대로,버즘나무,36.65992005576612,127.49031561203893
충청북도 청주시 청원구,충청대로,버즘나무,36.65870432756893,127.49013702646472
충청북도 청주시 청원구,충청대로,버즘나무,36.6588275910146,127.4902536310262
충청북도 청주시 청원구,충청대로,버즘나무,36.65950610182499,127.49049022828764
충청북도 청주시 청원구,충청대로,버즘나무,36.65923402412721,127.49045987284872
충청북도 청주시 청원구,충청대로,버즘나무,36.659553716314754,127.49029281962488
충청북도 청주시 청원구,충청대로,버즘나무,36.65829465009763,127.4893478494024
충청북도 청주시 청원구,충청대로,버즘나무,36.65819843855492,127.48922221566072
충청북도 청주시 청원구,충청대로,버즘나무,36.65834870798842,127.48941400685636
충청북도 청주시 청원구,충청대로,버즘나무,36.65861051456322,127.48974523949737
충청북도 청주시 청원구,충청대로,버즘나무,36.65866989484497,127.48982067973816
충청북도 청주시 청원구,충청대로,버즘나무,36.6585351024023,127.48993580395992
충청북도 청주시 청원구,충청대로,버즘나무,36.65737638910184,127.48877996335328
충청북도 청주시 청원구,충청대로,버즘나무,36.66378762679157,127.49296358471796
충청북도 청주시 청원구,충청대로,버즘나무,36.66399733394465,127.49302729149748
충청북도 청주시 청원구,충청대로,버즘나무,36.66320544134729,127.49251335353574
충청북도 청주시 청원구,충청대로,버즘나무,36.66327306665143,127.49256466713022
충청북도 청주시 청원구,충청대로,버즘나무,36.66068079759234,127.49048261160496
충청북도 청주시 청원구,충청대로,버즘나무,36.66010311701308,127.4905264595801
충청북도 청주시 청원구,충청대로,버즘나무,36.66006727053221,127.49052639879574
충청북도 청주시 청원구,충청대로,버즘나무,36.66051338768381,127.49060993014658
충청북도 청주시 청원구,충청대로,버즘나무,36.661694514262784,127.49127113891444
충청북도 청주시 청원구,충청대로,버즘나무,36.6617980549956,127.49134940191388
충청북도 청주시 청원구,충청대로,버즘나무,36.66256681447573,127.49198732061907
충청북도 청주시 청원구,충청대로,버즘나무,36.66224562175682,127.49172211718992
충청북도 청주시 청원구,충청대로,버즘나무,36.662645271341646,127.49205176651154
충청북도 청주시 청원구,충청대로,버즘나무,36.66249315963709,127.4919254992446
충청북도 청주시 청원구,충청대로,버즘나무,36.66335869896928,127.49287280923132
충청북도 청주시 청원구,충청대로,버즘나무,36.66387844706568,127.49321986029923
충청북도 청주시 청원구,충청대로,버즘나무,36.66024978225506,127.49034459366727
충청북도 청주시 청원구,충청대로,버즘나무,36.66319346003061,127.49273535080872
충청북도 청주시 청원구,충청대로,버즘나무,36.66224164788748,127.49195384012864
충청북도 청주시 청원구,충청대로,버즘나무,36.66263446016849,127.49227625392376
충청북도 청주시 청원구,충청대로,버즘나무,36.669517606780616,127.4952813238815
충청북도 청주시 청원구,충청대로,버즘나무,36.669391171987016,127.49519400467976
충청북도 청주시 청원구,충청대로,버즘나무,36.66932874423184,127.49514800116336
충청북도 청주시 청원구,충청대로,버즘나무,36.66991175838074,127.49521143376914
충청북도 청주시 청원구,충청대로,버즘나무,36.669900329260834,127.49554011818468
충청북도 청주시 청원구,충청대로,버즘나무,36.669072582113465,127.49497433950918
충청북도 청주시 청원구,충청대로,버즘나무,36.66901161136828,127.49493094197769
충청북도 청주시 청원구,충청대로,버즘나무,36.66934150912893,127.49481615976032
충청북도 청주시 청원구,충청대로,버즘나무,36.66679802313126,127.49380817532771
충청북도 청주시 청원구,충청대로,버즘나무,36.666296469705145,127.49372707293338
충청북도 청주시 청원구,충청대로,버즘나무,36.66737058815132,127.4940492838188
충청북도 청주시 청원구,충청대로,버즘나무,36.66733005315552,127.4939690651306
충청북도 청주시 청원구,충청대로,버즘나무,36.668310154641375,127.49444955900866
충청북도 청주시 청원구,충청대로,버즘나무,36.668262732409126,127.4940716849538
충청북도 청주시 청원구,충청대로,이팝나무,36.674934585722426,127.49606130110892
충청북도 청주시 청원구,충청대로,이팝나무,36.67479398174012,127.4960900985524
충청북도 청주시 청원구,충청대로,버즘나무,36.67005817790115,127.4953142202113
충청북도 청주시 청원구,충청대로,버즘나무,36.67013483623755,127.49536625987515
충청북도 청주시 청원구,충청대로,이팝나무,36.67725373791073,127.4971165324612
충청북도 청주시 청원구,충청대로,이팝나무,36.676376157130896,127.49648450665212
충청북도 청주시 청원구,충청대로,이팝나무,36.6785968233408,127.49815894587684
충청북도 청주시 청원구,충청대로,이팝나무,36.678163382491846,127.49783068438153
충청북도 청주시 청원구,충청대로,이팝나무,36.67767811168754,127.49746060022024
충청북도 청주시 청원구,충청대로,이팝나무,36.67908930164772,127.49853357270445
충청북도 청주시 청원구,충청대로,이팝나무,36.67822419530298,127.49787687518288
충청북도 청주시 청원구,충청대로,이팝나무,36.6790298410746,127.49848709759314
충청북도 청주시 청원구,충청대로,이팝나무,36.67500601687063,127.4960441850213
충청북도 청주시 청원구,충청대로,이팝나무,36.678195000795945,127.4981936000668
충청북도 청주시 청원구,충청대로,이팝나무,36.67781713243615,127.49790644136824
충청북도 청주시 청원구,충청대로,이팝나무,36.67883400397797,127.49868230745632
충청북도 청주시 청원구,충청대로,이팝나무,36.679513269041,127.49919893993751
충청북도 청주시 청원구,충청대로,이팝나무,36.678257011274624,127.49824016919872
충청북도 청주시 청원구,충청대로,이팝나무,36.6790823419439,127.49886868009608
충청북도 청주시 청원구,충청대로,이팝나무,36.67800461794947,127.49804737640184
충청북도 청주시 청원구,충청대로,이팝나무,36.67630959768525,127.49690620693455
